"PM10","AQI","temp","Latitude","Longitude","windspeed","state","county","City.Name"
28,26,56.229167,36.78538,-119.77321,1.3,"California","Fresno","Fresno"
40,37,57.595833,36.78538,-119.77321,1.1625,"California","Fresno","Fresno"
35,32,55.033333,36.78538,-119.77321,1.241667,"California","Fresno","Fresno"
33,31,57.675,36.78538,-119.77321,1.258333,"California","Fresno","Fresno"
35,32,56.6625,36.78538,-119.77321,2.008333,"California","Fresno","Fresno"
22,20,55.570833,36.78538,-119.77321,1.8625,"California","Fresno","Fresno"
35,32,57.408333,36.78538,-119.77321,1.2,"California","Fresno","Fresno"
47,44,55.116667,36.78538,-119.77321,1.354167,"California","Fresno","Fresno"
50,46,54.931818,36.78538,-119.77321,1.058333,"California","Fresno","Fresno"
31,29,54.775,36.78538,-119.77321,1.529167,"California","Fresno","Fresno"
45,42,53.633333,36.78538,-119.77321,0.770833,"California","Fresno","Fresno"
30,28,49.317391,36.78538,-119.77321,1.433333,"California","Fresno","Fresno"
24,22,49.345833,36.78538,-119.77321,1.817391,"California","Fresno","Fresno"
43,40,50.275,36.78538,-119.77321,1.35,"California","Fresno","Fresno"
53,49,50.225,36.78538,-119.77321,1.020833,"California","Fresno","Fresno"
48,44,49.733333,36.78538,-119.77321,1.020833,"California","Fresno","Fresno"
53,49,52.329167,36.78538,-119.77321,0.995833,"California","Fresno","Fresno"
49,45,54.275,36.78538,-119.77321,1.045833,"California","Fresno","Fresno"
48,44,54.358333,36.78538,-119.77321,0.816667,"California","Fresno","Fresno"
62,54,55.491667,36.78538,-119.77321,0.945833,"California","Fresno","Fresno"
72,59,56.516667,36.78538,-119.77321,1.041667,"California","Fresno","Fresno"
74,60,56.6625,36.78538,-119.77321,1.475,"California","Fresno","Fresno"
77,62,55.258333,36.78538,-119.77321,1.1,"California","Fresno","Fresno"
30,28,46.866667,36.78538,-119.77321,2.425,"California","Fresno","Fresno"
33,31,48.3,36.78538,-119.77321,1.320833,"California","Fresno","Fresno"
22,20,46.6375,36.78538,-119.77321,1.379167,"California","Fresno","Fresno"
40,37,47.725,36.78538,-119.77321,1.429167,"California","Fresno","Fresno"
37,34,49.7125,36.78538,-119.77321,1.633333,"California","Fresno","Fresno"
13,12,50.35,36.78538,-119.77321,2.55,"California","Fresno","Fresno"
20,19,46.408333,36.78538,-119.77321,0.979167,"California","Fresno","Fresno"
35,32,46.3625,36.78538,-119.77321,1.545833,"California","Fresno","Fresno"
21,19,49.3,36.78538,-119.77321,1.825,"California","Fresno","Fresno"
8,7,52.7125,36.78538,-119.77321,5.404167,"California","Fresno","Fresno"
8,7,44.75,36.78538,-119.77321,2.595833,"California","Fresno","Fresno"
10,9,44.216667,36.78538,-119.77321,2.433333,"California","Fresno","Fresno"
7,6,47.786364,36.78538,-119.77321,4.070833,"California","Fresno","Fresno"
13,12,45.1375,36.78538,-119.77321,1.670833,"California","Fresno","Fresno"
21,19,44.816667,36.78538,-119.77321,1.0125,"California","Fresno","Fresno"
23,21,42.175,36.78538,-119.77321,2.170833,"California","Fresno","Fresno"
22,20,40.729167,36.78538,-119.77321,1.145833,"California","Fresno","Fresno"
34,31,40.975,36.78538,-119.77321,1.583333,"California","Fresno","Fresno"
19,18,46.745833,36.78538,-119.77321,2.904167,"California","Fresno","Fresno"
4,4,53.458333,36.78538,-119.77321,3.7625,"California","Fresno","Fresno"
9,8,53.4625,36.78538,-119.77321,3.416667,"California","Fresno","Fresno"
12,11,48.641667,36.78538,-119.77321,3.4375,"California","Fresno","Fresno"
11,10,47.179167,36.78538,-119.77321,1.3,"California","Fresno","Fresno"
7,6,44.591667,36.78538,-119.77321,3.658333,"California","Fresno","Fresno"
13,12,41.954167,36.78538,-119.77321,1.804167,"California","Fresno","Fresno"
6,6,45.745833,36.78538,-119.77321,3.475,"California","Fresno","Fresno"
18,17,45.291667,36.78538,-119.77321,2.154167,"California","Fresno","Fresno"
24,22,43.2,36.78538,-119.77321,3.075,"California","Fresno","Fresno"
19,18,46.375,36.985119,-119.658339,2.8,"California","Fresno","Not in a city"
9,8,49.458333,36.985119,-119.658339,3.358333,"California","Fresno","Not in a city"
8,7,52.125,36.985119,-119.658339,2.5375,"California","Fresno","Not in a city"
13,12,54.375,36.985119,-119.658339,3.245833,"California","Fresno","Not in a city"
10,9,47.666667,36.985119,-119.658339,2.595833,"California","Fresno","Not in a city"
15,14,47.541667,36.985119,-119.658339,3.520833,"California","Fresno","Not in a city"
17,16,44.416667,36.985119,-119.658339,3.816667,"California","Fresno","Not in a city"
31,29,45.5,36.985119,-119.658339,3.466667,"California","Fresno","Not in a city"
32,30,44.375,36.985119,-119.658339,2.75,"California","Fresno","Not in a city"
24,22,46.25,36.985119,-119.658339,3.866667,"California","Fresno","Not in a city"
26,24,48.583333,36.985119,-119.658339,3.216667,"California","Fresno","Not in a city"
22,20,48.625,36.985119,-119.658339,3.258333,"California","Fresno","Not in a city"
34,31,50.375,36.985119,-119.658339,3.5375,"California","Fresno","Not in a city"
33,31,51.666667,36.985119,-119.658339,4.054167,"California","Fresno","Not in a city"
27,25,53.625,36.985119,-119.658339,4.358333,"California","Fresno","Not in a city"
46,43,53.458333,36.985119,-119.658339,3.3625,"California","Fresno","Not in a city"
45,42,54.666667,36.985119,-119.658339,4.4375,"California","Fresno","Not in a city"
34,31,54.75,36.985119,-119.658339,4.279167,"California","Fresno","Not in a city"
409,278,59.166667,36.985119,-119.658339,8.216667,"California","Fresno","Not in a city"
44,41,50.458333,36.985119,-119.658339,3.854167,"California","Fresno","Not in a city"
36,33,52.416667,36.985119,-119.658339,4.35,"California","Fresno","Not in a city"
22,20,48.583333,36.985119,-119.658339,3.708333,"California","Fresno","Not in a city"
9,8,45.666667,36.985119,-119.658339,3.85,"California","Fresno","Not in a city"
15,14,45.625,36.985119,-119.658339,3.733333,"California","Fresno","Not in a city"
2,2,41,36.985119,-119.658339,5.475,"California","Fresno","Not in a city"
13,12,42.75,36.985119,-119.658339,5.116667,"California","Fresno","Not in a city"
2,2,48.333333,36.985119,-119.658339,8.2,"California","Fresno","Not in a city"
10,9,47.625,36.985119,-119.658339,5.608333,"California","Fresno","Not in a city"
3,3,46.041667,36.985119,-119.658339,4.858333,"California","Fresno","Not in a city"
4,4,46.75,36.985119,-119.658339,3.279167,"California","Fresno","Not in a city"
2,2,52.041667,36.985119,-119.658339,3.070833,"California","Fresno","Not in a city"
12,11,59.625,36.985119,-119.658339,4.0625,"California","Fresno","Not in a city"
5,5,56.041667,36.985119,-119.658339,4.875,"California","Fresno","Not in a city"
6,6,49.041667,36.985119,-119.658339,4.458333,"California","Fresno","Not in a city"
13,12,43.875,36.985119,-119.658339,2.366667,"California","Fresno","Not in a city"
19,18,48.416667,36.985119,-119.658339,3.6375,"California","Fresno","Not in a city"
19,18,50.958333,36.985119,-119.658339,4.05,"California","Fresno","Not in a city"
23,21,51.416667,36.985119,-119.658339,4.1625,"California","Fresno","Not in a city"
27,25,52.416667,36.985119,-119.658339,3.6375,"California","Fresno","Not in a city"
29,27,54.541667,36.985119,-119.658339,3.116667,"California","Fresno","Not in a city"
26,24,54.708333,36.985119,-119.658339,2.9625,"California","Fresno","Not in a city"
26,24,54.375,36.985119,-119.658339,3.583333,"California","Fresno","Not in a city"
7,6,53,36.985119,-119.658339,3.275,"California","Fresno","Not in a city"
4,4,50.791667,36.985119,-119.658339,3.745833,"California","Fresno","Not in a city"
5,5,47.333333,36.985119,-119.658339,3.225,"California","Fresno","Not in a city"
5,5,50.916667,36.985119,-119.658339,2.758333,"California","Fresno","Not in a city"
6,6,48.291667,36.985119,-119.658339,3.966667,"California","Fresno","Not in a city"
8,7,46.875,36.985119,-119.658339,3.041667,"California","Fresno","Not in a city"
14,13,50.291667,36.985119,-119.658339,4.2875,"California","Fresno","Not in a city"
12,11,53.416667,36.985119,-119.658339,3.35,"California","Fresno","Not in a city"
5,5,48.75,36.985119,-119.658339,6.408333,"California","Fresno","Not in a city"
4,4,48.333333,36.985119,-119.658339,3.9,"California","Fresno","Not in a city"
8,7,52.333333,36.985119,-119.658339,4.533333,"California","Fresno","Not in a city"
15,14,53.291667,36.985119,-119.658339,3.75,"California","Fresno","Not in a city"
15,14,53.166667,36.985119,-119.658339,4.608333,"California","Fresno","Not in a city"
39,36,50.26087,36.985119,-119.658339,3.182609,"California","Fresno","Not in a city"
25,23,50.833333,36.985119,-119.658339,3.875,"California","Fresno","Not in a city"
13,12,48.416667,36.985119,-119.658339,5.058333,"California","Fresno","Not in a city"
18,17,50.958333,36.985119,-119.658339,4.641667,"California","Fresno","Not in a city"
23,21,55.25,36.985119,-119.658339,4.204167,"California","Fresno","Not in a city"
19,18,55.583333,36.985119,-119.658339,3.404167,"California","Fresno","Not in a city"
48,44,53.083333,36.985119,-119.658339,3.829167,"California","Fresno","Not in a city"
31,29,52.583333,36.985119,-119.658339,3.133333,"California","Fresno","Not in a city"
23,21,56.25,36.985119,-119.658339,3.925,"California","Fresno","Not in a city"
7,6,53.375,36.985119,-119.658339,5.05,"California","Fresno","Not in a city"
8,7,51.291667,36.985119,-119.658339,2.404167,"California","Fresno","Not in a city"
18,17,51.666667,36.985119,-119.658339,4.491667,"California","Fresno","Not in a city"
17,16,49.208333,36.985119,-119.658339,2.854167,"California","Fresno","Not in a city"
2,2,43.541667,36.985119,-119.658339,5.504167,"California","Fresno","Not in a city"
0,0,44.666667,36.985119,-119.658339,2.704167,"California","Fresno","Not in a city"
8,7,48.708333,36.985119,-119.658339,3.054167,"California","Fresno","Not in a city"
11,10,51.666667,36.985119,-119.658339,3.533333,"California","Fresno","Not in a city"
12,11,50.833333,36.985119,-119.658339,2.933333,"California","Fresno","Not in a city"
2,2,43.583333,36.985119,-119.658339,4.45,"California","Fresno","Not in a city"
4,4,44.25,36.985119,-119.658339,3.354167,"California","Fresno","Not in a city"
7,6,50.541667,36.985119,-119.658339,3.179167,"California","Fresno","Not in a city"
13,12,60.166667,36.985119,-119.658339,3.6125,"California","Fresno","Not in a city"
6,6,56.416667,36.985119,-119.658339,3.791667,"California","Fresno","Not in a city"
5,5,50.583333,36.985119,-119.658339,5.308333,"California","Fresno","Not in a city"
5,5,48.791667,36.985119,-119.658339,3.254167,"California","Fresno","Not in a city"
9,8,53.208333,36.985119,-119.658339,4.3125,"California","Fresno","Not in a city"
76,61,53.458333,36.985119,-119.658339,6.808333,"California","Fresno","Not in a city"
32,30,53.666667,36.985119,-119.658339,3.133333,"California","Fresno","Not in a city"
12,11,51.416667,36.985119,-119.658339,4.0125,"California","Fresno","Not in a city"
14,13,52.666667,36.985119,-119.658339,2.9625,"California","Fresno","Not in a city"
14,13,58.916667,36.985119,-119.658339,3.6125,"California","Fresno","Not in a city"
12,11,62.625,36.985119,-119.658339,4.104167,"California","Fresno","Not in a city"
18,17,61.208333,36.985119,-119.658339,4.558333,"California","Fresno","Not in a city"
32,30,57.5,36.985119,-119.658339,3.525,"California","Fresno","Not in a city"
27,25,64.666667,36.985119,-119.658339,4.379167,"California","Fresno","Not in a city"
30,28,66.75,36.985119,-119.658339,3.570833,"California","Fresno","Not in a city"
31,29,67.875,36.985119,-119.658339,3.266667,"California","Fresno","Not in a city"
28,26,63.041667,36.985119,-119.658339,3.108333,"California","Fresno","Not in a city"
21,19,57.583333,36.985119,-119.658339,3.279167,"California","Fresno","Not in a city"
17,16,57.166667,36.985119,-119.658339,3.3125,"California","Fresno","Not in a city"
19,18,59.041667,36.985119,-119.658339,2.666667,"California","Fresno","Not in a city"
21,19,63.833333,36.985119,-119.658339,3.866667,"California","Fresno","Not in a city"
24,22,58.25,36.985119,-119.658339,3.4,"California","Fresno","Not in a city"
22,20,61.166667,36.985119,-119.658339,3.420833,"California","Fresno","Not in a city"
22,20,57.75,36.985119,-119.658339,2.654167,"California","Fresno","Not in a city"
21,19,64.333333,36.985119,-119.658339,3.55,"California","Fresno","Not in a city"
30,28,65.666667,36.985119,-119.658339,3.9625,"California","Fresno","Not in a city"
41,38,62.458333,36.985119,-119.658339,4.854167,"California","Fresno","Not in a city"
31,29,55.458333,36.985119,-119.658339,3.591667,"California","Fresno","Not in a city"
30,28,59.916667,36.985119,-119.658339,3.525,"California","Fresno","Not in a city"
33,31,62.583333,36.985119,-119.658339,3.816667,"California","Fresno","Not in a city"
26,24,63.916667,36.985119,-119.658339,3.904167,"California","Fresno","Not in a city"
14,13,68.958333,36.985119,-119.658339,4.120833,"California","Fresno","Not in a city"
32,30,70.583333,36.985119,-119.658339,4.541667,"California","Fresno","Not in a city"
52,48,64.125,36.985119,-119.658339,5.0375,"California","Fresno","Not in a city"
30,28,59.416667,36.985119,-119.658339,2.5,"California","Fresno","Not in a city"
45,42,64.166667,36.985119,-119.658339,4.1125,"California","Fresno","Not in a city"
43,40,61.166667,36.985119,-119.658339,3.658333,"California","Fresno","Not in a city"
24,22,61.25,36.985119,-119.658339,4.104167,"California","Fresno","Not in a city"
9,8,55.791667,36.985119,-119.658339,4.154167,"California","Fresno","Not in a city"
8,7,56.041667,36.985119,-119.658339,5.35,"California","Fresno","Not in a city"
14,13,56.333333,36.985119,-119.658339,2.866667,"California","Fresno","Not in a city"
21,19,65.375,36.985119,-119.658339,4.15,"California","Fresno","Not in a city"
28,26,73.25,36.985119,-119.658339,3.591667,"California","Fresno","Not in a city"
33,31,76.041667,36.985119,-119.658339,4.041667,"California","Fresno","Not in a city"
23,21,68.541667,36.985119,-119.658339,5.675,"California","Fresno","Not in a city"
33,31,65.5,36.985119,-119.658339,4.979167,"California","Fresno","Not in a city"
37,34,69.25,36.985119,-119.658339,3.933333,"California","Fresno","Not in a city"
43,40,74.916667,36.985119,-119.658339,4.070833,"California","Fresno","Not in a city"
38,35,79.708333,36.985119,-119.658339,4.029167,"California","Fresno","Not in a city"
29,27,75.25,36.985119,-119.658339,5.8625,"California","Fresno","Not in a city"
25,23,66.5,36.985119,-119.658339,5.266667,"California","Fresno","Not in a city"
37,34,67.5,36.985119,-119.658339,3.945833,"California","Fresno","Not in a city"
35,32,71.458333,36.985119,-119.658339,4.5125,"California","Fresno","Not in a city"
36,33,73.583333,36.985119,-119.658339,4.575,"California","Fresno","Not in a city"
32,30,76.583333,36.985119,-119.658339,4.566667,"California","Fresno","Not in a city"
41,38,79.791667,36.985119,-119.658339,4.475,"California","Fresno","Not in a city"
43,40,77.916667,36.985119,-119.658339,4.508333,"California","Fresno","Not in a city"
46,43,74.666667,36.985119,-119.658339,4.825,"California","Fresno","Not in a city"
25,23,63.083333,36.985119,-119.658339,4.320833,"California","Fresno","Not in a city"
21,19,65.541667,36.985119,-119.658339,3.575,"California","Fresno","Not in a city"
33,31,69.541667,36.985119,-119.658339,4.454167,"California","Fresno","Not in a city"
42,39,70.083333,36.985119,-119.658339,4.4,"California","Fresno","Not in a city"
50,46,65.083333,36.985119,-119.658339,5.6,"California","Fresno","Not in a city"
43,40,58.291667,36.985119,-119.658339,8.925,"California","Fresno","Not in a city"
22,20,57.666667,36.985119,-119.658339,5.1875,"California","Fresno","Not in a city"
16,15,62.583333,36.985119,-119.658339,3.991667,"California","Fresno","Not in a city"
15,14,66.875,36.985119,-119.658339,4.479167,"California","Fresno","Not in a city"
25,23,71.541667,36.985119,-119.658339,4.1,"California","Fresno","Not in a city"
29,27,72.208333,36.985119,-119.658339,5.004167,"California","Fresno","Not in a city"
44,41,71.541667,36.985119,-119.658339,4.141667,"California","Fresno","Not in a city"
34,31,73.041667,36.985119,-119.658339,5.433333,"California","Fresno","Not in a city"
34,31,72.541667,36.985119,-119.658339,4.283333,"California","Fresno","Not in a city"
28,26,72.541667,36.985119,-119.658339,4.591667,"California","Fresno","Not in a city"
33,31,75.666667,36.985119,-119.658339,3.4875,"California","Fresno","Not in a city"
30,28,85.208333,36.985119,-119.658339,4.4625,"California","Fresno","Not in a city"
45,42,87.375,36.985119,-119.658339,5.2875,"California","Fresno","Not in a city"
45,42,87.125,36.985119,-119.658339,4.441667,"California","Fresno","Not in a city"
47,44,84.333333,36.985119,-119.658339,4.054167,"California","Fresno","Not in a city"
41,38,83.416667,36.985119,-119.658339,4.65,"California","Fresno","Not in a city"
27,25,80.666667,36.985119,-119.658339,4.370833,"California","Fresno","Not in a city"
34,31,77.875,36.985119,-119.658339,5.116667,"California","Fresno","Not in a city"
48,44,69,36.985119,-119.658339,4.895833,"California","Fresno","Not in a city"
32,30,64.083333,36.985119,-119.658339,5.629167,"California","Fresno","Not in a city"
31,29,62.791667,36.985119,-119.658339,5.775,"California","Fresno","Not in a city"
23,21,63.416667,36.985119,-119.658339,5.458333,"California","Fresno","Not in a city"
37,34,67.541667,36.985119,-119.658339,4.883333,"California","Fresno","Not in a city"
17,16,73.75,36.985119,-119.658339,3.695833,"California","Fresno","Not in a city"
17,16,79.166667,36.985119,-119.658339,5.020833,"California","Fresno","Not in a city"
16,15,76.333333,36.985119,-119.658339,5.45,"California","Fresno","Not in a city"
36,33,75.166667,36.985119,-119.658339,4.9,"California","Fresno","Not in a city"
53,49,80.25,36.985119,-119.658339,4.208333,"California","Fresno","Not in a city"
44,41,87.291667,36.985119,-119.658339,3.979167,"California","Fresno","Not in a city"
61,54,95.208333,36.985119,-119.658339,4.2875,"California","Fresno","Not in a city"
39,36,93.291667,36.985119,-119.658339,3.95,"California","Fresno","Not in a city"
28,26,89.708333,36.985119,-119.658339,3.908333,"California","Fresno","Not in a city"
45,42,85.541667,36.985119,-119.658339,4.154167,"California","Fresno","Not in a city"
37,34,79.291667,36.985119,-119.658339,3.233333,"California","Fresno","Not in a city"
29,27,77.625,36.985119,-119.658339,3.720833,"California","Fresno","Not in a city"
