"PM10","AQI","temp","Latitude","Longitude","windspeed","state","county","City.Name","type_of_day","type_of_day01"
26,24,NA,35.72771,-118.13774,6.9375,"California","Kern","Not in a city","Healthy air quality",1
31,29,NA,35.72771,-118.13774,6.145833,"California","Kern","Not in a city","Healthy air quality",1
27,25,NA,35.72771,-118.13774,5.793333,"California","Kern","Not in a city","Healthy air quality",1
25,23,NA,35.72771,-118.13774,9.685714,"California","Kern","Not in a city","Healthy air quality",1
23,21,NA,35.72771,-118.13774,7.833333,"California","Kern","Not in a city","Healthy air quality",1
18,17,NA,35.72771,-118.13774,7.866667,"California","Kern","Not in a city","Healthy air quality",1
58,52,NA,35.72771,-118.13774,7.695833,"California","Kern","Not in a city","Unhealthy air quality",0
77,62,NA,35.72771,-118.13774,6.391667,"California","Kern","Not in a city","Unhealthy air quality",0
61,54,NA,35.72771,-118.13774,8.033333,"California","Kern","Not in a city","Unhealthy air quality",0
58,52,NA,35.72771,-118.13774,7.475,"California","Kern","Not in a city","Unhealthy air quality",0
46,43,NA,35.72771,-118.13774,5.770833,"California","Kern","Not in a city","Healthy air quality",1
37,34,NA,35.72771,-118.13774,9.329167,"California","Kern","Not in a city","Healthy air quality",1
90,68,NA,35.72771,-118.13774,13.483333,"California","Kern","Not in a city","Unhealthy air quality",0
65,56,NA,35.72771,-118.13774,6.495833,"California","Kern","Not in a city","Unhealthy air quality",0
11,10,NA,35.72771,-118.13774,5.933333,"California","Kern","Not in a city","Healthy air quality",1
40,37,NA,35.72771,-118.13774,9.1875,"California","Kern","Not in a city","Healthy air quality",1
111,79,NA,35.72771,-118.13774,7.029167,"California","Kern","Not in a city","Unhealthy air quality",0
49,45,NA,35.72771,-118.13774,6.295833,"California","Kern","Not in a city","Healthy air quality",1
67,57,NA,35.72771,-118.13774,6.5375,"California","Kern","Not in a city","Unhealthy air quality",0
148,97,NA,35.72771,-118.13774,6.658333,"California","Kern","Not in a city","Unhealthy air quality",0
141,94,NA,35.72771,-118.13774,10.1375,"California","Kern","Not in a city","Unhealthy air quality",0
55,51,NA,35.72771,-118.13774,13.2125,"California","Kern","Not in a city","Unhealthy air quality",0
65,56,NA,35.72771,-118.13774,5.370833,"California","Kern","Not in a city","Unhealthy air quality",0
22,20,NA,35.72771,-118.13774,6.354167,"California","Kern","Not in a city","Healthy air quality",1
22,20,NA,35.72771,-118.13774,5.716667,"California","Kern","Not in a city","Healthy air quality",1
27,25,NA,35.72771,-118.13774,6.125,"California","Kern","Not in a city","Healthy air quality",1
8,7,NA,35.72771,-118.13774,5.166667,"California","Kern","Not in a city","Healthy air quality",1
13,12,NA,35.72771,-118.13774,5.416667,"California","Kern","Not in a city","Healthy air quality",1
34,31,NA,35.72771,-118.13774,7.295833,"California","Kern","Not in a city","Healthy air quality",1
50,46,NA,35.72771,-118.13774,7.266667,"California","Kern","Not in a city","Healthy air quality",1
43,40,NA,35.72771,-118.13774,7.3875,"California","Kern","Not in a city","Healthy air quality",1
23,21,NA,35.72771,-118.13774,14.470833,"California","Kern","Not in a city","Healthy air quality",1
14,13,NA,35.72771,-118.13774,6.433333,"California","Kern","Not in a city","Healthy air quality",1
19,18,NA,35.72771,-118.13774,9.05,"California","Kern","Not in a city","Healthy air quality",1
191,119,NA,35.72771,-118.13774,16.233333,"California","Kern","Not in a city","Unhealthy air quality",0
128,87,NA,35.72771,-118.13774,7.241667,"California","Kern","Not in a city","Unhealthy air quality",0
21,19,NA,35.72771,-118.13774,6.566667,"California","Kern","Not in a city","Healthy air quality",1
17,16,NA,35.72771,-118.13774,4.9125,"California","Kern","Not in a city","Healthy air quality",1
7,6,NA,35.72771,-118.13774,6.479167,"California","Kern","Not in a city","Healthy air quality",1
6,6,NA,35.72771,-118.13774,6.779167,"California","Kern","Not in a city","Healthy air quality",1
17,16,NA,35.72771,-118.13774,8.7625,"California","Kern","Not in a city","Healthy air quality",1
53,49,NA,35.72771,-118.13774,16.6125,"California","Kern","Not in a city","Healthy air quality",1
2,2,NA,35.72771,-118.13774,4.2125,"California","Kern","Not in a city","Healthy air quality",1
4,4,NA,35.72771,-118.13774,4.579167,"California","Kern","Not in a city","Healthy air quality",1
3,3,NA,35.72771,-118.13774,4.729167,"California","Kern","Not in a city","Healthy air quality",1
4,4,NA,35.72771,-118.13774,4.495833,"California","Kern","Not in a city","Healthy air quality",1
3,3,NA,35.72771,-118.13774,4.683333,"California","Kern","Not in a city","Healthy air quality",1
4,4,NA,35.72771,-118.13774,6.733333,"California","Kern","Not in a city","Healthy air quality",1
10,9,NA,35.72771,-118.13774,4.533333,"California","Kern","Not in a city","Healthy air quality",1
2,2,NA,35.72771,-118.13774,7.008333,"California","Kern","Not in a city","Healthy air quality",1
3,3,NA,35.72771,-118.13774,4.891667,"California","Kern","Not in a city","Healthy air quality",1
9,8,NA,35.72771,-118.13774,9.5125,"California","Kern","Not in a city","Healthy air quality",1
8,7,NA,35.72771,-118.13774,9.175,"California","Kern","Not in a city","Healthy air quality",1
5,5,NA,35.72771,-118.13774,9.008333,"California","Kern","Not in a city","Healthy air quality",1
4,4,NA,35.72771,-118.13774,4.658333,"California","Kern","Not in a city","Healthy air quality",1
5,5,NA,35.72771,-118.13774,4.35,"California","Kern","Not in a city","Healthy air quality",1
5,5,NA,35.72771,-118.13774,4.620833,"California","Kern","Not in a city","Healthy air quality",1
5,5,NA,35.72771,-118.13774,4.658333,"California","Kern","Not in a city","Healthy air quality",1
3,3,NA,35.72771,-118.13774,4.420833,"California","Kern","Not in a city","Healthy air quality",1
4,4,NA,35.72771,-118.13774,4.7875,"California","Kern","Not in a city","Healthy air quality",1
4,4,NA,35.72771,-118.13774,4.629167,"California","Kern","Not in a city","Healthy air quality",1
4,4,NA,35.72771,-118.13774,4.6375,"California","Kern","Not in a city","Healthy air quality",1
6,6,NA,35.72771,-118.13774,4.391667,"California","Kern","Not in a city","Healthy air quality",1
6,6,NA,35.72771,-118.13774,4.3625,"California","Kern","Not in a city","Healthy air quality",1
7,6,NA,35.72771,-118.13774,5.029167,"California","Kern","Not in a city","Healthy air quality",1
9,8,NA,35.72771,-118.13774,5.65,"California","Kern","Not in a city","Healthy air quality",1
7,6,NA,35.72771,-118.13774,11.025,"California","Kern","Not in a city","Healthy air quality",1
3,3,NA,35.72771,-118.13774,16.570833,"California","Kern","Not in a city","Healthy air quality",1
1,1,NA,35.72771,-118.13774,4.025,"California","Kern","Not in a city","Healthy air quality",1
1,1,NA,35.72771,-118.13774,4.3625,"California","Kern","Not in a city","Healthy air quality",1
2,2,NA,35.72771,-118.13774,5.358333,"California","Kern","Not in a city","Healthy air quality",1
8,7,NA,35.72771,-118.13774,3.620833,"California","Kern","Not in a city","Healthy air quality",1
1,1,NA,35.72771,-118.13774,13.222727,"California","Kern","Not in a city","Healthy air quality",1
1,1,NA,35.72771,-118.13774,4.816667,"California","Kern","Not in a city","Healthy air quality",1
0,0,NA,35.72771,-118.13774,9.220833,"California","Kern","Not in a city","Healthy air quality",1
0,0,NA,35.72771,-118.13774,4.304167,"California","Kern","Not in a city","Healthy air quality",1
0,0,NA,35.72771,-118.13774,4.591667,"California","Kern","Not in a city","Healthy air quality",1
1,1,NA,35.72771,-118.13774,4.529167,"California","Kern","Not in a city","Healthy air quality",1
1,1,NA,35.72771,-118.13774,4.395833,"California","Kern","Not in a city","Healthy air quality",1
4,4,NA,35.72771,-118.13774,4.695833,"California","Kern","Not in a city","Healthy air quality",1
4,4,NA,35.72771,-118.13774,3.304167,"California","Kern","Not in a city","Healthy air quality",1
2,2,NA,35.72771,-118.13774,7.091667,"California","Kern","Not in a city","Healthy air quality",1
1,1,NA,35.72771,-118.13774,13.429167,"California","Kern","Not in a city","Healthy air quality",1
1,1,NA,35.72771,-118.13774,8.695833,"California","Kern","Not in a city","Healthy air quality",1
0,0,NA,35.72771,-118.13774,17.320833,"California","Kern","Not in a city","Healthy air quality",1
0,0,NA,35.72771,-118.13774,16.091667,"California","Kern","Not in a city","Healthy air quality",1
0,0,NA,35.72771,-118.13774,15.270833,"California","Kern","Not in a city","Healthy air quality",1
1,1,NA,35.72771,-118.13774,2.575,"California","Kern","Not in a city","Healthy air quality",1
2,2,NA,35.72771,-118.13774,2.958333,"California","Kern","Not in a city","Healthy air quality",1
2,2,NA,35.72771,-118.13774,17.1125,"California","Kern","Not in a city","Healthy air quality",1
16,15,46.291667,35.642943,-117.715066,4.7375,"California","Kern","Ridgecrest","Healthy air quality",1
15,14,41.458333,35.642943,-117.715066,3.4,"California","Kern","Ridgecrest","Healthy air quality",1
11,10,43.583333,35.642943,-117.715066,3.291667,"California","Kern","Ridgecrest","Healthy air quality",1
13,12,50.375,35.642943,-117.715066,6.091667,"California","Kern","Ridgecrest","Healthy air quality",1
8,7,48.125,35.642943,-117.715066,4.529167,"California","Kern","Ridgecrest","Healthy air quality",1
14,13,45.083333,35.642943,-117.715066,3.829167,"California","Kern","Ridgecrest","Healthy air quality",1
13,12,43.916667,35.642943,-117.715066,4.508333,"California","Kern","Ridgecrest","Healthy air quality",1
13,12,43.75,35.642943,-117.715066,3.808333,"California","Kern","Ridgecrest","Healthy air quality",1
17,16,41.416667,35.642943,-117.715066,4.8625,"California","Kern","Ridgecrest","Healthy air quality",1
18,17,40.625,35.642943,-117.715066,3.941667,"California","Kern","Ridgecrest","Healthy air quality",1
11,10,42.375,35.642943,-117.715066,4.320833,"California","Kern","Ridgecrest","Healthy air quality",1
12,11,42.25,35.642943,-117.715066,3.954167,"California","Kern","Ridgecrest","Healthy air quality",1
15,14,45.291667,35.642943,-117.715066,3.991667,"California","Kern","Ridgecrest","Healthy air quality",1
15,14,50.375,35.642943,-117.715066,4.191667,"California","Kern","Ridgecrest","Healthy air quality",1
13,12,52.291667,35.642943,-117.715066,4.466667,"California","Kern","Ridgecrest","Healthy air quality",1
13,12,53.208333,35.642943,-117.715066,4.358333,"California","Kern","Ridgecrest","Healthy air quality",1
13,12,54.041667,35.642943,-117.715066,5.8875,"California","Kern","Ridgecrest","Healthy air quality",1
32,30,54.791667,35.642943,-117.715066,5.7375,"California","Kern","Ridgecrest","Healthy air quality",1
131,89,50.916667,35.642943,-117.715066,18.591667,"California","Kern","Ridgecrest","Unhealthy air quality",0
16,15,50.833333,35.642943,-117.715066,4.079167,"California","Kern","Ridgecrest","Healthy air quality",1
15,14,49.125,35.642943,-117.715066,4.866667,"California","Kern","Ridgecrest","Healthy air quality",1
20,19,49.666667,35.642943,-117.715066,12.795833,"California","Kern","Ridgecrest","Healthy air quality",1
3,3,43.291667,35.642943,-117.715066,6.145833,"California","Kern","Ridgecrest","Healthy air quality",1
3,3,43.458333,35.642943,-117.715066,10.629167,"California","Kern","Ridgecrest","Healthy air quality",1
4,4,42.125,35.642943,-117.715066,12.8,"California","Kern","Ridgecrest","Healthy air quality",1
4,4,41.333333,35.642943,-117.715066,6.858333,"California","Kern","Ridgecrest","Healthy air quality",1
9,8,39.291667,35.642943,-117.715066,3.958333,"California","Kern","Ridgecrest","Healthy air quality",1
8,7,44.375,35.642943,-117.715066,3.495833,"California","Kern","Ridgecrest","Healthy air quality",1
2,2,43.916667,35.642943,-117.715066,11.320833,"California","Kern","Ridgecrest","Healthy air quality",1
3,3,40.125,35.642943,-117.715066,3.141667,"California","Kern","Ridgecrest","Healthy air quality",1
4,4,44.333333,35.642943,-117.715066,3.5375,"California","Kern","Ridgecrest","Healthy air quality",1
4,4,51.041667,35.642943,-117.715066,3.766667,"California","Kern","Ridgecrest","Healthy air quality",1
6,6,53,35.642943,-117.715066,6.029167,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,55.583333,35.642943,-117.715066,15.9625,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,46.875,35.642943,-117.715066,5.220833,"California","Kern","Ridgecrest","Healthy air quality",1
8,7,48,35.642943,-117.715066,4.004167,"California","Kern","Ridgecrest","Healthy air quality",1
18,17,49.458333,35.642943,-117.715066,4.183333,"California","Kern","Ridgecrest","Healthy air quality",1
13,12,51.083333,35.642943,-117.715066,4.008333,"California","Kern","Ridgecrest","Healthy air quality",1
11,10,51.208333,35.642943,-117.715066,3.733333,"California","Kern","Ridgecrest","Healthy air quality",1
15,14,51,35.642943,-117.715066,3.045833,"California","Kern","Ridgecrest","Healthy air quality",1
17,16,52.458333,35.642943,-117.715066,4.179167,"California","Kern","Ridgecrest","Healthy air quality",1
16,15,55.125,35.642943,-117.715066,8.816667,"California","Kern","Ridgecrest","Healthy air quality",1
6,6,56.083333,35.642943,-117.715066,11.679167,"California","Kern","Ridgecrest","Healthy air quality",1
8,7,52.291667,35.642943,-117.715066,15.179167,"California","Kern","Ridgecrest","Healthy air quality",1
5,5,48.75,35.642943,-117.715066,5.366667,"California","Kern","Ridgecrest","Healthy air quality",1
14,13,49.25,35.642943,-117.715066,4.3,"California","Kern","Ridgecrest","Healthy air quality",1
8,7,56.208333,35.642943,-117.715066,8.791667,"California","Kern","Ridgecrest","Healthy air quality",1
11,10,45.875,35.642943,-117.715066,4.629167,"California","Kern","Ridgecrest","Healthy air quality",1
6,6,45,35.642943,-117.715066,3.8,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,45.791667,35.642943,-117.715066,3.083333,"California","Kern","Ridgecrest","Healthy air quality",1
16,15,54.166667,35.642943,-117.715066,14.183333,"California","Kern","Ridgecrest","Healthy air quality",1
5,5,47.875,35.642943,-117.715066,4.308333,"California","Kern","Ridgecrest","Healthy air quality",1
7,6,50.791667,35.642943,-117.715066,5.270833,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,56.041667,35.642943,-117.715066,5.3375,"California","Kern","Ridgecrest","Healthy air quality",1
44,41,55.25,35.642943,-117.715066,8.316667,"California","Kern","Ridgecrest","Healthy air quality",1
30,28,46.541667,35.642943,-117.715066,7.333333,"California","Kern","Ridgecrest","Healthy air quality",1
18,17,49.916667,35.642943,-117.715066,7.716667,"California","Kern","Ridgecrest","Healthy air quality",1
41,38,51.791667,35.642943,-117.715066,4.6,"California","Kern","Ridgecrest","Healthy air quality",1
9,8,45.666667,35.642943,-117.715066,4.5625,"California","Kern","Ridgecrest","Healthy air quality",1
8,7,44.875,35.642943,-117.715066,4.279167,"California","Kern","Ridgecrest","Healthy air quality",1
11,10,47.583333,35.642943,-117.715066,3.633333,"California","Kern","Ridgecrest","Healthy air quality",1
20,19,47.5,35.642943,-117.715066,7.108333,"California","Kern","Ridgecrest","Healthy air quality",1
22,20,49.083333,35.642943,-117.715066,3.879167,"California","Kern","Ridgecrest","Healthy air quality",1
18,17,53.291667,35.642943,-117.715066,4.566667,"California","Kern","Ridgecrest","Healthy air quality",1
23,21,59.25,35.642943,-117.715066,12.5375,"California","Kern","Ridgecrest","Healthy air quality",1
20,19,53.875,35.642943,-117.715066,5.154167,"California","Kern","Ridgecrest","Healthy air quality",1
18,17,55.375,35.642943,-117.715066,15.5,"California","Kern","Ridgecrest","Healthy air quality",1
17,16,50.416667,35.642943,-117.715066,12.8875,"California","Kern","Ridgecrest","Healthy air quality",1
6,6,45.416667,35.642943,-117.715066,15.2375,"California","Kern","Ridgecrest","Healthy air quality",1
3,3,42.458333,35.642943,-117.715066,7,"California","Kern","Ridgecrest","Healthy air quality",1
4,4,44.083333,35.642943,-117.715066,5.7375,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,49.458333,35.642943,-117.715066,4.4625,"California","Kern","Ridgecrest","Healthy air quality",1
16,15,53.708333,35.642943,-117.715066,5.108333,"California","Kern","Ridgecrest","Healthy air quality",1
34,31,47.875,35.642943,-117.715066,18.183333,"California","Kern","Ridgecrest","Healthy air quality",1
6,6,50.5,35.642943,-117.715066,7.716667,"California","Kern","Ridgecrest","Healthy air quality",1
8,7,51.416667,35.642943,-117.715066,4.15,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,61.375,35.642943,-117.715066,6.7625,"California","Kern","Ridgecrest","Healthy air quality",1
6,6,65.041667,35.642943,-117.715066,13.1375,"California","Kern","Ridgecrest","Healthy air quality",1
14,13,55.916667,35.642943,-117.715066,12.529167,"California","Kern","Ridgecrest","Healthy air quality",1
12,11,50.541667,35.642943,-117.715066,7.5625,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,55.541667,35.642943,-117.715066,9.375,"California","Kern","Ridgecrest","Healthy air quality",1
30,28,55.125,35.642943,-117.715066,16.6,"California","Kern","Ridgecrest","Healthy air quality",1
14,13,55.541667,35.642943,-117.715066,12.085714,"California","Kern","Ridgecrest","Healthy air quality",1
38,35,56.041667,35.642943,-117.715066,18.3375,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,55.666667,35.642943,-117.715066,9.179167,"California","Kern","Ridgecrest","Healthy air quality",1
12,11,57.083333,35.642943,-117.715066,4.079167,"California","Kern","Ridgecrest","Healthy air quality",1
11,10,63.875,35.642943,-117.715066,6.4875,"California","Kern","Ridgecrest","Healthy air quality",1
13,12,69.083333,35.642943,-117.715066,6.929167,"California","Kern","Ridgecrest","Healthy air quality",1
35,32,62.791667,35.642943,-117.715066,9.1625,"California","Kern","Ridgecrest","Healthy air quality",1
12,11,58.166667,35.642943,-117.715066,6.370833,"California","Kern","Ridgecrest","Healthy air quality",1
12,11,61.833333,35.642943,-117.715066,4.608333,"California","Kern","Ridgecrest","Healthy air quality",1
20,19,69,35.642943,-117.715066,5.583333,"California","Kern","Ridgecrest","Healthy air quality",1
18,17,70.75,35.642943,-117.715066,6.208333,"California","Kern","Ridgecrest","Healthy air quality",1
16,15,73.333333,35.642943,-117.715066,7.516667,"California","Kern","Ridgecrest","Healthy air quality",1
21,19,73.083333,35.642943,-117.715066,14.220833,"California","Kern","Ridgecrest","Healthy air quality",1
22,20,68.25,35.642943,-117.715066,5.7375,"California","Kern","Ridgecrest","Healthy air quality",1
30,28,68.75,35.642943,-117.715066,11.6,"California","Kern","Ridgecrest","Healthy air quality",1
14,13,72.458333,35.642943,-117.715066,9.575,"California","Kern","Ridgecrest","Healthy air quality",1
20,19,68.291667,35.642943,-117.715066,5.9375,"California","Kern","Ridgecrest","Healthy air quality",1
16,15,71.625,35.642943,-117.715066,7.05,"California","Kern","Ridgecrest","Healthy air quality",1
19,18,69.708333,35.642943,-117.715066,6.6625,"California","Kern","Ridgecrest","Healthy air quality",1
26,24,68.791667,35.642943,-117.715066,4.975,"California","Kern","Ridgecrest","Healthy air quality",1
45,42,69.541667,35.642943,-117.715066,11.695833,"California","Kern","Ridgecrest","Healthy air quality",1
20,19,62.375,35.642943,-117.715066,12.433333,"California","Kern","Ridgecrest","Healthy air quality",1
16,15,60.291667,35.642943,-117.715066,5.845833,"California","Kern","Ridgecrest","Healthy air quality",1
23,21,62.958333,35.642943,-117.715066,5.191667,"California","Kern","Ridgecrest","Healthy air quality",1
9,8,63.958333,35.642943,-117.715066,4.570833,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,65.416667,35.642943,-117.715066,7.675,"California","Kern","Ridgecrest","Healthy air quality",1
19,18,69.416667,35.642943,-117.715066,5.325,"California","Kern","Ridgecrest","Healthy air quality",1
27,25,70.875,35.642943,-117.715066,9.866667,"California","Kern","Ridgecrest","Healthy air quality",1
29,27,67.166667,35.642943,-117.715066,9.979167,"California","Kern","Ridgecrest","Healthy air quality",1
26,24,66.458333,35.642943,-117.715066,5.954167,"California","Kern","Ridgecrest","Healthy air quality",1
23,21,69.166667,35.642943,-117.715066,4.95,"California","Kern","Ridgecrest","Healthy air quality",1
41,38,68.666667,35.642943,-117.715066,18.0625,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,61.416667,35.642943,-117.715066,19.345833,"California","Kern","Ridgecrest","Healthy air quality",1
4,4,58.75,35.642943,-117.715066,13.4625,"California","Kern","Ridgecrest","Healthy air quality",1
8,7,59.041667,35.642943,-117.715066,6.879167,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,69.666667,35.642943,-117.715066,10.545833,"California","Kern","Ridgecrest","Healthy air quality",1
11,10,75.916667,35.642943,-117.715066,4.5125,"California","Kern","Ridgecrest","Healthy air quality",1
12,11,80.375,35.642943,-117.715066,6.729167,"California","Kern","Ridgecrest","Healthy air quality",1
52,48,79.25,35.642943,-117.715066,12.3,"California","Kern","Ridgecrest","Healthy air quality",1
20,19,74.375,35.642943,-117.715066,8.154167,"California","Kern","Ridgecrest","Healthy air quality",1
15,14,73.208333,35.642943,-117.715066,7.770833,"California","Kern","Ridgecrest","Healthy air quality",1
22,20,76.083333,35.642943,-117.715066,7.170833,"California","Kern","Ridgecrest","Healthy air quality",1
26,24,79.125,35.642943,-117.715066,5.366667,"California","Kern","Ridgecrest","Healthy air quality",1
32,30,78.125,35.642943,-117.715066,6.754167,"California","Kern","Ridgecrest","Healthy air quality",1
28,26,76.666667,35.642943,-117.715066,11.225,"California","Kern","Ridgecrest","Healthy air quality",1
31,29,75.041667,35.642943,-117.715066,6.775,"California","Kern","Ridgecrest","Healthy air quality",1
19,18,73.625,35.642943,-117.715066,4.9875,"California","Kern","Ridgecrest","Healthy air quality",1
24,22,74.791667,35.642943,-117.715066,3.3875,"California","Kern","Ridgecrest","Healthy air quality",1
21,19,78.208333,35.642943,-117.715066,6.354167,"California","Kern","Ridgecrest","Healthy air quality",1
26,24,79.833333,35.642943,-117.715066,6.195833,"California","Kern","Ridgecrest","Healthy air quality",1
46,43,82.166667,35.642943,-117.715066,7.1,"California","Kern","Ridgecrest","Healthy air quality",1
27,25,80.75,35.642943,-117.715066,7.191667,"California","Kern","Ridgecrest","Healthy air quality",1
42,39,75.875,35.642943,-117.715066,17.666667,"California","Kern","Ridgecrest","Healthy air quality",1
23,21,69.375,35.642943,-117.715066,6.770833,"California","Kern","Ridgecrest","Healthy air quality",1
19,18,75.041667,35.642943,-117.715066,5.658333,"California","Kern","Ridgecrest","Healthy air quality",1
21,19,80.666667,35.642943,-117.715066,5.995833,"California","Kern","Ridgecrest","Healthy air quality",1
36,33,78.708333,35.642943,-117.715066,16.95,"California","Kern","Ridgecrest","Healthy air quality",1
112,79,67.041667,35.642943,-117.715066,21.358333,"California","Kern","Ridgecrest","Unhealthy air quality",0
18,17,58.75,35.642943,-117.715066,11.225,"California","Kern","Ridgecrest","Healthy air quality",1
17,16,60.041667,35.642943,-117.715066,6.975,"California","Kern","Ridgecrest","Healthy air quality",1
13,12,65.791667,35.642943,-117.715066,4.120833,"California","Kern","Ridgecrest","Healthy air quality",1
16,15,72.833333,35.642943,-117.715066,5.483333,"California","Kern","Ridgecrest","Healthy air quality",1
31,29,76.347826,35.642943,-117.715066,12.381818,"California","Kern","Ridgecrest","Healthy air quality",1
20,19,77.541667,35.642943,-117.715066,5.983333,"California","Kern","Ridgecrest","Healthy air quality",1
28,26,77.583333,35.642943,-117.715066,5.6625,"California","Kern","Ridgecrest","Healthy air quality",1
29,27,78.625,35.642943,-117.715066,5.25,"California","Kern","Ridgecrest","Healthy air quality",1
29,27,79.583333,35.642943,-117.715066,6.1375,"California","Kern","Ridgecrest","Healthy air quality",1
24,22,82.833333,35.642943,-117.715066,4.966667,"California","Kern","Ridgecrest","Healthy air quality",1
13,12,87.375,35.642943,-117.715066,4.404167,"California","Kern","Ridgecrest","Healthy air quality",1
23,21,87.958333,35.642943,-117.715066,4.883333,"California","Kern","Ridgecrest","Healthy air quality",1
27,25,90.333333,35.642943,-117.715066,4.004167,"California","Kern","Ridgecrest","Healthy air quality",1
26,24,92.458333,35.642943,-117.715066,5.733333,"California","Kern","Ridgecrest","Healthy air quality",1
29,27,92.208333,35.642943,-117.715066,9.158333,"California","Kern","Ridgecrest","Healthy air quality",1
27,25,88.958333,35.642943,-117.715066,8.770833,"California","Kern","Ridgecrest","Healthy air quality",1
23,21,85.291667,35.642943,-117.715066,8.954167,"California","Kern","Ridgecrest","Healthy air quality",1
35,32,78.583333,35.642943,-117.715066,10.825,"California","Kern","Ridgecrest","Healthy air quality",1
26,24,75.166667,35.642943,-117.715066,13.045833,"California","Kern","Ridgecrest","Healthy air quality",1
42,39,71.708333,35.642943,-117.715066,15.308333,"California","Kern","Ridgecrest","Healthy air quality",1
22,20,70.541667,35.642943,-117.715066,6.820833,"California","Kern","Ridgecrest","Healthy air quality",1
24,22,76.333333,35.642943,-117.715066,6.725,"California","Kern","Ridgecrest","Healthy air quality",1
23,21,82.166667,35.642943,-117.715066,5.408333,"California","Kern","Ridgecrest","Healthy air quality",1
20,19,86.478261,35.642943,-117.715066,9.578261,"California","Kern","Ridgecrest","Healthy air quality",1
18,17,88.083333,35.642943,-117.715066,9.795833,"California","Kern","Ridgecrest","Healthy air quality",1
18,17,90.958333,35.642943,-117.715066,6.7125,"California","Kern","Ridgecrest","Healthy air quality",1
27,25,96.541667,35.642943,-117.715066,5.370833,"California","Kern","Ridgecrest","Healthy air quality",1
41,38,98.375,35.642943,-117.715066,5.8375,"California","Kern","Ridgecrest","Healthy air quality",1
30,28,95.625,35.642943,-117.715066,8.7875,"California","Kern","Ridgecrest","Healthy air quality",1
29,27,96.333333,35.642943,-117.715066,7.241667,"California","Kern","Ridgecrest","Healthy air quality",1
26,24,93.916667,35.642943,-117.715066,8.283333,"California","Kern","Ridgecrest","Healthy air quality",1
16,15,91.875,35.642943,-117.715066,10.4375,"California","Kern","Ridgecrest","Healthy air quality",1
27,25,87.541667,35.642943,-117.715066,12.825,"California","Kern","Ridgecrest","Healthy air quality",1
18,17,84.25,35.642943,-117.715066,10.595833,"California","Kern","Ridgecrest","Healthy air quality",1
17,16,83.625,35.642943,-117.715066,8.616667,"California","Kern","Ridgecrest","Healthy air quality",1
21,19,84.666667,35.642943,-117.715066,4.683333,"California","Kern","Ridgecrest","Healthy air quality",1
19,18,91.083333,35.642943,-117.715066,4.641667,"California","Kern","Ridgecrest","Healthy air quality",1
18,17,96,35.642943,-117.715066,3.641667,"California","Kern","Ridgecrest","Healthy air quality",1
23,21,96.666667,35.642943,-117.715066,4.504167,"California","Kern","Ridgecrest","Healthy air quality",1
37,34,92.458333,35.642943,-117.715066,5.733333,"California","Kern","Ridgecrest","Healthy air quality",1
75,61,92.166667,35.642943,-117.715066,5.908333,"California","Kern","Ridgecrest","Unhealthy air quality",0
27,25,89.958333,35.642943,-117.715066,10.420833,"California","Kern","Ridgecrest","Healthy air quality",1
21,19,88.75,35.642943,-117.715066,8.166667,"California","Kern","Ridgecrest","Healthy air quality",1
23,21,90.625,35.642943,-117.715066,6.383333,"California","Kern","Ridgecrest","Healthy air quality",1
50,46,92.625,35.642943,-117.715066,9.125,"California","Kern","Ridgecrest","Healthy air quality",1
12,11,90.208333,35.642943,-117.715066,5.1625,"California","Kern","Ridgecrest","Healthy air quality",1
19,18,93.416667,35.642943,-117.715066,6.054167,"California","Kern","Ridgecrest","Healthy air quality",1
29,27,95.833333,35.642943,-117.715066,8.7,"California","Kern","Ridgecrest","Healthy air quality",1
22,20,98,35.642943,-117.715066,8.1125,"California","Kern","Ridgecrest","Healthy air quality",1
25,23,97.666667,35.642943,-117.715066,7.075,"California","Kern","Ridgecrest","Healthy air quality",1
28,26,101.666667,35.642943,-117.715066,5.533333,"California","Kern","Ridgecrest","Healthy air quality",1
23,21,102,35.642943,-117.715066,7.375,"California","Kern","Ridgecrest","Healthy air quality",1
22,20,101.625,35.642943,-117.715066,6.383333,"California","Kern","Ridgecrest","Healthy air quality",1
41,38,94.208333,35.642943,-117.715066,8.270833,"California","Kern","Ridgecrest","Healthy air quality",1
37,34,92.416667,35.642943,-117.715066,13.783333,"California","Kern","Ridgecrest","Healthy air quality",1
26,24,92.166667,35.642943,-117.715066,15.725,"California","Kern","Ridgecrest","Healthy air quality",1
18,17,91.75,35.642943,-117.715066,10.35,"California","Kern","Ridgecrest","Healthy air quality",1
25,23,92.5,35.642943,-117.715066,8.704167,"California","Kern","Ridgecrest","Healthy air quality",1
