SiteLocDate,pm.scale,avgpm,AQI,wind.scale,avgtemp,County.Code,Latitude,Longitude,temp.scale,avgwind,state,county,City.Name
17.2021-08-29,Micrograms/cubic meter (25 C),51,47,NA,NA,29,35.72771,-118.13774,Knots,8.079167,California,Kern,Not in a city
17.2021-08-30,Micrograms/cubic meter (25 C),62,54,NA,NA,29,35.72771,-118.13774,Knots,9.870833,California,Kern,Not in a city
17.2021-08-31,Micrograms/cubic meter (25 C),62,54,NA,NA,29,35.72771,-118.13774,Knots,11.65,California,Kern,Not in a city
17.2021-09-01,Micrograms/cubic meter (25 C),49,45,NA,NA,29,35.72771,-118.13774,Knots,11.7875,California,Kern,Not in a city
17.2021-09-02,Micrograms/cubic meter (25 C),33,31,NA,NA,29,35.72771,-118.13774,Knots,10.1,California,Kern,Not in a city
17.2021-09-03,Micrograms/cubic meter (25 C),20,19,NA,NA,29,35.72771,-118.13774,Knots,7.833333,California,Kern,Not in a city
17.2021-09-04,Micrograms/cubic meter (25 C),22,20,NA,NA,29,35.72771,-118.13774,Knots,6.183333,California,Kern,Not in a city
17.2021-09-05,Micrograms/cubic meter (25 C),22,20,NA,NA,29,35.72771,-118.13774,Knots,6.6375,California,Kern,Not in a city
17.2021-09-06,Micrograms/cubic meter (25 C),22,20,NA,NA,29,35.72771,-118.13774,Knots,6.995833,California,Kern,Not in a city
17.2021-09-07,Micrograms/cubic meter (25 C),26,24,NA,NA,29,35.72771,-118.13774,Knots,6.9375,California,Kern,Not in a city
17.2021-09-08,Micrograms/cubic meter (25 C),31,29,NA,NA,29,35.72771,-118.13774,Knots,6.145833,California,Kern,Not in a city
17.2021-09-09,Micrograms/cubic meter (25 C),27,25,NA,NA,29,35.72771,-118.13774,Knots,5.793333,California,Kern,Not in a city
17.2021-09-10,Micrograms/cubic meter (25 C),25,23,NA,NA,29,35.72771,-118.13774,Knots,9.685714,California,Kern,Not in a city
17.2021-09-11,Micrograms/cubic meter (25 C),23,21,NA,NA,29,35.72771,-118.13774,Knots,7.833333,California,Kern,Not in a city
17.2021-09-12,Micrograms/cubic meter (25 C),18,17,NA,NA,29,35.72771,-118.13774,Knots,7.866667,California,Kern,Not in a city
17.2021-09-13,Micrograms/cubic meter (25 C),58,52,NA,NA,29,35.72771,-118.13774,Knots,7.695833,California,Kern,Not in a city
17.2021-09-14,Micrograms/cubic meter (25 C),77,62,NA,NA,29,35.72771,-118.13774,Knots,6.391667,California,Kern,Not in a city
17.2021-09-15,Micrograms/cubic meter (25 C),61,54,NA,NA,29,35.72771,-118.13774,Knots,8.033333,California,Kern,Not in a city
17.2021-09-16,Micrograms/cubic meter (25 C),58,52,NA,NA,29,35.72771,-118.13774,Knots,7.475,California,Kern,Not in a city
17.2021-09-17,Micrograms/cubic meter (25 C),46,43,NA,NA,29,35.72771,-118.13774,Knots,5.770833,California,Kern,Not in a city
17.2021-09-18,Micrograms/cubic meter (25 C),37,34,NA,NA,29,35.72771,-118.13774,Knots,9.329167,California,Kern,Not in a city
17.2021-09-19,Micrograms/cubic meter (25 C),90,68,NA,NA,29,35.72771,-118.13774,Knots,13.483333,California,Kern,Not in a city
17.2021-09-20,Micrograms/cubic meter (25 C),65,56,NA,NA,29,35.72771,-118.13774,Knots,6.495833,California,Kern,Not in a city
17.2021-09-21,Micrograms/cubic meter (25 C),11,10,NA,NA,29,35.72771,-118.13774,Knots,5.933333,California,Kern,Not in a city
17.2021-09-22,Micrograms/cubic meter (25 C),40,37,NA,NA,29,35.72771,-118.13774,Knots,9.1875,California,Kern,Not in a city
17.2021-09-23,Micrograms/cubic meter (25 C),111,79,NA,NA,29,35.72771,-118.13774,Knots,7.029167,California,Kern,Not in a city
17.2021-09-24,Micrograms/cubic meter (25 C),49,45,NA,NA,29,35.72771,-118.13774,Knots,6.295833,California,Kern,Not in a city
17.2021-09-25,Micrograms/cubic meter (25 C),67,57,NA,NA,29,35.72771,-118.13774,Knots,6.5375,California,Kern,Not in a city
17.2021-09-26,Micrograms/cubic meter (25 C),148,97,NA,NA,29,35.72771,-118.13774,Knots,6.658333,California,Kern,Not in a city
17.2021-09-27,Micrograms/cubic meter (25 C),141,94,NA,NA,29,35.72771,-118.13774,Knots,10.1375,California,Kern,Not in a city
17.2021-09-28,Micrograms/cubic meter (25 C),55,51,NA,NA,29,35.72771,-118.13774,Knots,13.2125,California,Kern,Not in a city
17.2021-09-29,Micrograms/cubic meter (25 C),65,56,NA,NA,29,35.72771,-118.13774,Knots,5.370833,California,Kern,Not in a city
17.2021-09-30,Micrograms/cubic meter (25 C),22,20,NA,NA,29,35.72771,-118.13774,Knots,6.354167,California,Kern,Not in a city
17.2021-10-01,Micrograms/cubic meter (25 C),22,20,NA,NA,29,35.72771,-118.13774,Knots,5.716667,California,Kern,Not in a city
17.2021-10-02,Micrograms/cubic meter (25 C),27,25,NA,NA,29,35.72771,-118.13774,Knots,6.125,California,Kern,Not in a city
17.2021-10-03,Micrograms/cubic meter (25 C),8,7,NA,NA,29,35.72771,-118.13774,Knots,5.166667,California,Kern,Not in a city
17.2021-10-04,Micrograms/cubic meter (25 C),13,12,NA,NA,29,35.72771,-118.13774,Knots,5.416667,California,Kern,Not in a city
17.2021-10-05,Micrograms/cubic meter (25 C),34,31,NA,NA,29,35.72771,-118.13774,Knots,7.295833,California,Kern,Not in a city
17.2021-10-06,Micrograms/cubic meter (25 C),50,46,NA,NA,29,35.72771,-118.13774,Knots,7.266667,California,Kern,Not in a city
17.2021-10-07,Micrograms/cubic meter (25 C),43,40,NA,NA,29,35.72771,-118.13774,Knots,7.3875,California,Kern,Not in a city
17.2021-10-08,Micrograms/cubic meter (25 C),23,21,NA,NA,29,35.72771,-118.13774,Knots,14.470833,California,Kern,Not in a city
17.2021-10-09,Micrograms/cubic meter (25 C),14,13,NA,NA,29,35.72771,-118.13774,Knots,6.433333,California,Kern,Not in a city
17.2021-10-10,Micrograms/cubic meter (25 C),19,18,NA,NA,29,35.72771,-118.13774,Knots,9.05,California,Kern,Not in a city
17.2021-10-11,Micrograms/cubic meter (25 C),191,119,NA,NA,29,35.72771,-118.13774,Knots,16.233333,California,Kern,Not in a city
17.2021-10-12,Micrograms/cubic meter (25 C),128,87,NA,NA,29,35.72771,-118.13774,Knots,7.241667,California,Kern,Not in a city
17.2021-10-13,Micrograms/cubic meter (25 C),21,19,NA,NA,29,35.72771,-118.13774,Knots,6.566667,California,Kern,Not in a city
17.2021-10-14,Micrograms/cubic meter (25 C),17,16,NA,NA,29,35.72771,-118.13774,Knots,4.9125,California,Kern,Not in a city
17.2021-10-15,Micrograms/cubic meter (25 C),7,6,NA,NA,29,35.72771,-118.13774,Knots,6.479167,California,Kern,Not in a city
17.2021-10-16,Micrograms/cubic meter (25 C),6,6,NA,NA,29,35.72771,-118.13774,Knots,6.779167,California,Kern,Not in a city
17.2021-10-17,Micrograms/cubic meter (25 C),17,16,NA,NA,29,35.72771,-118.13774,Knots,8.7625,California,Kern,Not in a city
17.2021-10-18,Micrograms/cubic meter (25 C),53,49,NA,NA,29,35.72771,-118.13774,Knots,16.6125,California,Kern,Not in a city
17.2021-11-10,Micrograms/cubic meter (25 C),2,2,NA,NA,29,35.72771,-118.13774,Knots,4.2125,California,Kern,Not in a city
17.2021-11-11,Micrograms/cubic meter (25 C),4,4,NA,NA,29,35.72771,-118.13774,Knots,4.579167,California,Kern,Not in a city
17.2021-11-12,Micrograms/cubic meter (25 C),3,3,NA,NA,29,35.72771,-118.13774,Knots,4.729167,California,Kern,Not in a city
17.2021-11-13,Micrograms/cubic meter (25 C),4,4,NA,NA,29,35.72771,-118.13774,Knots,4.495833,California,Kern,Not in a city
17.2021-11-14,Micrograms/cubic meter (25 C),3,3,NA,NA,29,35.72771,-118.13774,Knots,4.683333,California,Kern,Not in a city
17.2021-11-15,Micrograms/cubic meter (25 C),4,4,NA,NA,29,35.72771,-118.13774,Knots,6.733333,California,Kern,Not in a city
17.2021-11-20,Micrograms/cubic meter (25 C),10,9,NA,NA,29,35.72771,-118.13774,Knots,4.533333,California,Kern,Not in a city
17.2021-11-21,Micrograms/cubic meter (25 C),2,2,NA,NA,29,35.72771,-118.13774,Knots,7.008333,California,Kern,Not in a city
17.2021-11-22,Micrograms/cubic meter (25 C),3,3,NA,NA,29,35.72771,-118.13774,Knots,4.891667,California,Kern,Not in a city
17.2021-11-23,Micrograms/cubic meter (25 C),9,8,NA,NA,29,35.72771,-118.13774,Knots,9.5125,California,Kern,Not in a city
17.2021-11-24,Micrograms/cubic meter (25 C),8,7,NA,NA,29,35.72771,-118.13774,Knots,9.175,California,Kern,Not in a city
17.2021-11-25,Micrograms/cubic meter (25 C),5,5,NA,NA,29,35.72771,-118.13774,Knots,9.008333,California,Kern,Not in a city
17.2021-11-26,Micrograms/cubic meter (25 C),4,4,NA,NA,29,35.72771,-118.13774,Knots,4.658333,California,Kern,Not in a city
17.2021-11-27,Micrograms/cubic meter (25 C),5,5,NA,NA,29,35.72771,-118.13774,Knots,4.35,California,Kern,Not in a city
17.2021-11-28,Micrograms/cubic meter (25 C),5,5,NA,NA,29,35.72771,-118.13774,Knots,4.620833,California,Kern,Not in a city
17.2021-11-29,Micrograms/cubic meter (25 C),5,5,NA,NA,29,35.72771,-118.13774,Knots,4.658333,California,Kern,Not in a city
17.2021-11-30,Micrograms/cubic meter (25 C),3,3,NA,NA,29,35.72771,-118.13774,Knots,4.420833,California,Kern,Not in a city
17.2021-12-01,Micrograms/cubic meter (25 C),4,4,NA,NA,29,35.72771,-118.13774,Knots,4.7875,California,Kern,Not in a city
17.2021-12-02,Micrograms/cubic meter (25 C),4,4,NA,NA,29,35.72771,-118.13774,Knots,4.629167,California,Kern,Not in a city
17.2021-12-03,Micrograms/cubic meter (25 C),4,4,NA,NA,29,35.72771,-118.13774,Knots,4.6375,California,Kern,Not in a city
17.2021-12-04,Micrograms/cubic meter (25 C),6,6,NA,NA,29,35.72771,-118.13774,Knots,4.391667,California,Kern,Not in a city
17.2021-12-05,Micrograms/cubic meter (25 C),6,6,NA,NA,29,35.72771,-118.13774,Knots,4.3625,California,Kern,Not in a city
17.2021-12-06,Micrograms/cubic meter (25 C),7,6,NA,NA,29,35.72771,-118.13774,Knots,5.029167,California,Kern,Not in a city
17.2021-12-07,Micrograms/cubic meter (25 C),9,8,NA,NA,29,35.72771,-118.13774,Knots,5.65,California,Kern,Not in a city
17.2021-12-08,Micrograms/cubic meter (25 C),7,6,NA,NA,29,35.72771,-118.13774,Knots,11.025,California,Kern,Not in a city
17.2021-12-09,Micrograms/cubic meter (25 C),3,3,NA,NA,29,35.72771,-118.13774,Knots,16.570833,California,Kern,Not in a city
17.2021-12-10,Micrograms/cubic meter (25 C),1,1,NA,NA,29,35.72771,-118.13774,Knots,4.025,California,Kern,Not in a city
17.2021-12-11,Micrograms/cubic meter (25 C),1,1,NA,NA,29,35.72771,-118.13774,Knots,4.3625,California,Kern,Not in a city
17.2021-12-12,Micrograms/cubic meter (25 C),2,2,NA,NA,29,35.72771,-118.13774,Knots,5.358333,California,Kern,Not in a city
17.2021-12-13,Micrograms/cubic meter (25 C),8,7,NA,NA,29,35.72771,-118.13774,Knots,3.620833,California,Kern,Not in a city
17.2021-12-14,Micrograms/cubic meter (25 C),1,1,NA,NA,29,35.72771,-118.13774,Knots,13.222727,California,Kern,Not in a city
17.2021-12-15,Micrograms/cubic meter (25 C),1,1,NA,NA,29,35.72771,-118.13774,Knots,4.816667,California,Kern,Not in a city
17.2021-12-16,Micrograms/cubic meter (25 C),0,0,NA,NA,29,35.72771,-118.13774,Knots,9.220833,California,Kern,Not in a city
17.2021-12-17,Micrograms/cubic meter (25 C),0,0,NA,NA,29,35.72771,-118.13774,Knots,4.304167,California,Kern,Not in a city
17.2021-12-18,Micrograms/cubic meter (25 C),0,0,NA,NA,29,35.72771,-118.13774,Knots,4.591667,California,Kern,Not in a city
17.2021-12-19,Micrograms/cubic meter (25 C),1,1,NA,NA,29,35.72771,-118.13774,Knots,4.529167,California,Kern,Not in a city
17.2021-12-20,Micrograms/cubic meter (25 C),1,1,NA,NA,29,35.72771,-118.13774,Knots,4.395833,California,Kern,Not in a city
17.2021-12-21,Micrograms/cubic meter (25 C),4,4,NA,NA,29,35.72771,-118.13774,Knots,4.695833,California,Kern,Not in a city
17.2021-12-22,Micrograms/cubic meter (25 C),4,4,NA,NA,29,35.72771,-118.13774,Knots,3.304167,California,Kern,Not in a city
17.2021-12-23,Micrograms/cubic meter (25 C),2,2,NA,NA,29,35.72771,-118.13774,Knots,7.091667,California,Kern,Not in a city
17.2021-12-24,Micrograms/cubic meter (25 C),1,1,NA,NA,29,35.72771,-118.13774,Knots,13.429167,California,Kern,Not in a city
17.2021-12-25,Micrograms/cubic meter (25 C),1,1,NA,NA,29,35.72771,-118.13774,Knots,8.695833,California,Kern,Not in a city
17.2021-12-26,Micrograms/cubic meter (25 C),0,0,NA,NA,29,35.72771,-118.13774,Knots,17.320833,California,Kern,Not in a city
17.2021-12-27,Micrograms/cubic meter (25 C),0,0,NA,NA,29,35.72771,-118.13774,Knots,16.091667,California,Kern,Not in a city
17.2021-12-28,Micrograms/cubic meter (25 C),0,0,NA,NA,29,35.72771,-118.13774,Knots,15.270833,California,Kern,Not in a city
17.2021-12-29,Micrograms/cubic meter (25 C),1,1,NA,NA,29,35.72771,-118.13774,Knots,2.575,California,Kern,Not in a city
17.2021-12-30,Micrograms/cubic meter (25 C),2,2,NA,NA,29,35.72771,-118.13774,Knots,2.958333,California,Kern,Not in a city
17.2021-12-31,Micrograms/cubic meter (25 C),2,2,NA,NA,29,35.72771,-118.13774,Knots,17.1125,California,Kern,Not in a city
18.2021-01-01,Micrograms/cubic meter (25 C),16,15,Degrees Fahrenheit,46.291667,29,35.642943,-117.715066,Knots,4.7375,California,Kern,Ridgecrest
18.2021-01-02,Micrograms/cubic meter (25 C),15,14,Degrees Fahrenheit,41.458333,29,35.642943,-117.715066,Knots,3.4,California,Kern,Ridgecrest
18.2021-01-03,Micrograms/cubic meter (25 C),11,10,Degrees Fahrenheit,43.583333,29,35.642943,-117.715066,Knots,3.291667,California,Kern,Ridgecrest
18.2021-01-04,Micrograms/cubic meter (25 C),13,12,Degrees Fahrenheit,50.375,29,35.642943,-117.715066,Knots,6.091667,California,Kern,Ridgecrest
18.2021-01-05,Micrograms/cubic meter (25 C),8,7,Degrees Fahrenheit,48.125,29,35.642943,-117.715066,Knots,4.529167,California,Kern,Ridgecrest
18.2021-01-06,Micrograms/cubic meter (25 C),14,13,Degrees Fahrenheit,45.083333,29,35.642943,-117.715066,Knots,3.829167,California,Kern,Ridgecrest
18.2021-01-07,Micrograms/cubic meter (25 C),13,12,Degrees Fahrenheit,43.916667,29,35.642943,-117.715066,Knots,4.508333,California,Kern,Ridgecrest
18.2021-01-08,Micrograms/cubic meter (25 C),13,12,Degrees Fahrenheit,43.75,29,35.642943,-117.715066,Knots,3.808333,California,Kern,Ridgecrest
18.2021-01-09,Micrograms/cubic meter (25 C),17,16,Degrees Fahrenheit,41.416667,29,35.642943,-117.715066,Knots,4.8625,California,Kern,Ridgecrest
18.2021-01-10,Micrograms/cubic meter (25 C),18,17,Degrees Fahrenheit,40.625,29,35.642943,-117.715066,Knots,3.941667,California,Kern,Ridgecrest
18.2021-01-11,Micrograms/cubic meter (25 C),11,10,Degrees Fahrenheit,42.375,29,35.642943,-117.715066,Knots,4.320833,California,Kern,Ridgecrest
18.2021-01-12,Micrograms/cubic meter (25 C),12,11,Degrees Fahrenheit,42.25,29,35.642943,-117.715066,Knots,3.954167,California,Kern,Ridgecrest
18.2021-01-13,Micrograms/cubic meter (25 C),15,14,Degrees Fahrenheit,45.291667,29,35.642943,-117.715066,Knots,3.991667,California,Kern,Ridgecrest
18.2021-01-14,Micrograms/cubic meter (25 C),15,14,Degrees Fahrenheit,50.375,29,35.642943,-117.715066,Knots,4.191667,California,Kern,Ridgecrest
18.2021-01-15,Micrograms/cubic meter (25 C),13,12,Degrees Fahrenheit,52.291667,29,35.642943,-117.715066,Knots,4.466667,California,Kern,Ridgecrest
18.2021-01-16,Micrograms/cubic meter (25 C),13,12,Degrees Fahrenheit,53.208333,29,35.642943,-117.715066,Knots,4.358333,California,Kern,Ridgecrest
18.2021-01-17,Micrograms/cubic meter (25 C),13,12,Degrees Fahrenheit,54.041667,29,35.642943,-117.715066,Knots,5.8875,California,Kern,Ridgecrest
18.2021-01-18,Micrograms/cubic meter (25 C),32,30,Degrees Fahrenheit,54.791667,29,35.642943,-117.715066,Knots,5.7375,California,Kern,Ridgecrest
18.2021-01-19,Micrograms/cubic meter (25 C),131,89,Degrees Fahrenheit,50.916667,29,35.642943,-117.715066,Knots,18.591667,California,Kern,Ridgecrest
18.2021-01-20,Micrograms/cubic meter (25 C),16,15,Degrees Fahrenheit,50.833333,29,35.642943,-117.715066,Knots,4.079167,California,Kern,Ridgecrest
18.2021-01-21,Micrograms/cubic meter (25 C),15,14,Degrees Fahrenheit,49.125,29,35.642943,-117.715066,Knots,4.866667,California,Kern,Ridgecrest
18.2021-01-22,Micrograms/cubic meter (25 C),20,19,Degrees Fahrenheit,49.666667,29,35.642943,-117.715066,Knots,12.795833,California,Kern,Ridgecrest
18.2021-01-23,Micrograms/cubic meter (25 C),3,3,Degrees Fahrenheit,43.291667,29,35.642943,-117.715066,Knots,6.145833,California,Kern,Ridgecrest
18.2021-01-24,Micrograms/cubic meter (25 C),3,3,Degrees Fahrenheit,43.458333,29,35.642943,-117.715066,Knots,10.629167,California,Kern,Ridgecrest
18.2021-01-25,Micrograms/cubic meter (25 C),4,4,Degrees Fahrenheit,42.125,29,35.642943,-117.715066,Knots,12.8,California,Kern,Ridgecrest
18.2021-01-26,Micrograms/cubic meter (25 C),4,4,Degrees Fahrenheit,41.333333,29,35.642943,-117.715066,Knots,6.858333,California,Kern,Ridgecrest
18.2021-01-27,Micrograms/cubic meter (25 C),9,8,Degrees Fahrenheit,39.291667,29,35.642943,-117.715066,Knots,3.958333,California,Kern,Ridgecrest
18.2021-01-28,Micrograms/cubic meter (25 C),8,7,Degrees Fahrenheit,44.375,29,35.642943,-117.715066,Knots,3.495833,California,Kern,Ridgecrest
18.2021-01-29,Micrograms/cubic meter (25 C),2,2,Degrees Fahrenheit,43.916667,29,35.642943,-117.715066,Knots,11.320833,California,Kern,Ridgecrest
18.2021-01-30,Micrograms/cubic meter (25 C),3,3,Degrees Fahrenheit,40.125,29,35.642943,-117.715066,Knots,3.141667,California,Kern,Ridgecrest
18.2021-01-31,Micrograms/cubic meter (25 C),4,4,Degrees Fahrenheit,44.333333,29,35.642943,-117.715066,Knots,3.5375,California,Kern,Ridgecrest
18.2021-02-01,Micrograms/cubic meter (25 C),4,4,Degrees Fahrenheit,51.041667,29,35.642943,-117.715066,Knots,3.766667,California,Kern,Ridgecrest
18.2021-02-02,Micrograms/cubic meter (25 C),6,6,Degrees Fahrenheit,53,29,35.642943,-117.715066,Knots,6.029167,California,Kern,Ridgecrest
18.2021-02-03,Micrograms/cubic meter (25 C),10,9,Degrees Fahrenheit,55.583333,29,35.642943,-117.715066,Knots,15.9625,California,Kern,Ridgecrest
18.2021-02-04,Micrograms/cubic meter (25 C),10,9,Degrees Fahrenheit,46.875,29,35.642943,-117.715066,Knots,5.220833,California,Kern,Ridgecrest
18.2021-02-05,Micrograms/cubic meter (25 C),8,7,Degrees Fahrenheit,48,29,35.642943,-117.715066,Knots,4.004167,California,Kern,Ridgecrest
18.2021-02-06,Micrograms/cubic meter (25 C),18,17,Degrees Fahrenheit,49.458333,29,35.642943,-117.715066,Knots,4.183333,California,Kern,Ridgecrest
18.2021-02-07,Micrograms/cubic meter (25 C),13,12,Degrees Fahrenheit,51.083333,29,35.642943,-117.715066,Knots,4.008333,California,Kern,Ridgecrest
18.2021-02-08,Micrograms/cubic meter (25 C),11,10,Degrees Fahrenheit,51.208333,29,35.642943,-117.715066,Knots,3.733333,California,Kern,Ridgecrest
18.2021-02-09,Micrograms/cubic meter (25 C),15,14,Degrees Fahrenheit,51,29,35.642943,-117.715066,Knots,3.045833,California,Kern,Ridgecrest
18.2021-02-10,Micrograms/cubic meter (25 C),17,16,Degrees Fahrenheit,52.458333,29,35.642943,-117.715066,Knots,4.179167,California,Kern,Ridgecrest
18.2021-02-11,Micrograms/cubic meter (25 C),16,15,Degrees Fahrenheit,55.125,29,35.642943,-117.715066,Knots,8.816667,California,Kern,Ridgecrest
18.2021-02-12,Micrograms/cubic meter (25 C),6,6,Degrees Fahrenheit,56.083333,29,35.642943,-117.715066,Knots,11.679167,California,Kern,Ridgecrest
18.2021-02-13,Micrograms/cubic meter (25 C),8,7,Degrees Fahrenheit,52.291667,29,35.642943,-117.715066,Knots,15.179167,California,Kern,Ridgecrest
18.2021-02-14,Micrograms/cubic meter (25 C),5,5,Degrees Fahrenheit,48.75,29,35.642943,-117.715066,Knots,5.366667,California,Kern,Ridgecrest
18.2021-02-15,Micrograms/cubic meter (25 C),14,13,Degrees Fahrenheit,49.25,29,35.642943,-117.715066,Knots,4.3,California,Kern,Ridgecrest
18.2021-02-16,Micrograms/cubic meter (25 C),8,7,Degrees Fahrenheit,56.208333,29,35.642943,-117.715066,Knots,8.791667,California,Kern,Ridgecrest
18.2021-02-17,Micrograms/cubic meter (25 C),11,10,Degrees Fahrenheit,45.875,29,35.642943,-117.715066,Knots,4.629167,California,Kern,Ridgecrest
18.2021-02-18,Micrograms/cubic meter (25 C),6,6,Degrees Fahrenheit,45,29,35.642943,-117.715066,Knots,3.8,California,Kern,Ridgecrest
18.2021-02-19,Micrograms/cubic meter (25 C),10,9,Degrees Fahrenheit,45.791667,29,35.642943,-117.715066,Knots,3.083333,California,Kern,Ridgecrest
18.2021-02-20,Micrograms/cubic meter (25 C),16,15,Degrees Fahrenheit,54.166667,29,35.642943,-117.715066,Knots,14.183333,California,Kern,Ridgecrest
18.2021-02-21,Micrograms/cubic meter (25 C),5,5,Degrees Fahrenheit,47.875,29,35.642943,-117.715066,Knots,4.308333,California,Kern,Ridgecrest
18.2021-02-22,Micrograms/cubic meter (25 C),7,6,Degrees Fahrenheit,50.791667,29,35.642943,-117.715066,Knots,5.270833,California,Kern,Ridgecrest
18.2021-02-23,Micrograms/cubic meter (25 C),10,9,Degrees Fahrenheit,56.041667,29,35.642943,-117.715066,Knots,5.3375,California,Kern,Ridgecrest
18.2021-02-24,Micrograms/cubic meter (25 C),44,41,Degrees Fahrenheit,55.25,29,35.642943,-117.715066,Knots,8.316667,California,Kern,Ridgecrest
18.2021-02-25,Micrograms/cubic meter (25 C),30,28,Degrees Fahrenheit,46.541667,29,35.642943,-117.715066,Knots,7.333333,California,Kern,Ridgecrest
18.2021-02-26,Micrograms/cubic meter (25 C),18,17,Degrees Fahrenheit,49.916667,29,35.642943,-117.715066,Knots,7.716667,California,Kern,Ridgecrest
18.2021-02-27,Micrograms/cubic meter (25 C),41,38,Degrees Fahrenheit,51.791667,29,35.642943,-117.715066,Knots,4.6,California,Kern,Ridgecrest
18.2021-02-28,Micrograms/cubic meter (25 C),9,8,Degrees Fahrenheit,45.666667,29,35.642943,-117.715066,Knots,4.5625,California,Kern,Ridgecrest
18.2021-03-01,Micrograms/cubic meter (25 C),8,7,Degrees Fahrenheit,44.875,29,35.642943,-117.715066,Knots,4.279167,California,Kern,Ridgecrest
18.2021-03-02,Micrograms/cubic meter (25 C),11,10,Degrees Fahrenheit,47.583333,29,35.642943,-117.715066,Knots,3.633333,California,Kern,Ridgecrest
18.2021-03-03,Micrograms/cubic meter (25 C),20,19,Degrees Fahrenheit,47.5,29,35.642943,-117.715066,Knots,7.108333,California,Kern,Ridgecrest
18.2021-03-04,Micrograms/cubic meter (25 C),22,20,Degrees Fahrenheit,49.083333,29,35.642943,-117.715066,Knots,3.879167,California,Kern,Ridgecrest
18.2021-03-05,Micrograms/cubic meter (25 C),18,17,Degrees Fahrenheit,53.291667,29,35.642943,-117.715066,Knots,4.566667,California,Kern,Ridgecrest
18.2021-03-06,Micrograms/cubic meter (25 C),23,21,Degrees Fahrenheit,59.25,29,35.642943,-117.715066,Knots,12.5375,California,Kern,Ridgecrest
18.2021-03-07,Micrograms/cubic meter (25 C),20,19,Degrees Fahrenheit,53.875,29,35.642943,-117.715066,Knots,5.154167,California,Kern,Ridgecrest
18.2021-03-08,Micrograms/cubic meter (25 C),18,17,Degrees Fahrenheit,55.375,29,35.642943,-117.715066,Knots,15.5,California,Kern,Ridgecrest
18.2021-03-09,Micrograms/cubic meter (25 C),17,16,Degrees Fahrenheit,50.416667,29,35.642943,-117.715066,Knots,12.8875,California,Kern,Ridgecrest
18.2021-03-10,Micrograms/cubic meter (25 C),6,6,Degrees Fahrenheit,45.416667,29,35.642943,-117.715066,Knots,15.2375,California,Kern,Ridgecrest
18.2021-03-11,Micrograms/cubic meter (25 C),3,3,Degrees Fahrenheit,42.458333,29,35.642943,-117.715066,Knots,7,California,Kern,Ridgecrest
18.2021-03-12,Micrograms/cubic meter (25 C),4,4,Degrees Fahrenheit,44.083333,29,35.642943,-117.715066,Knots,5.7375,California,Kern,Ridgecrest
18.2021-03-13,Micrograms/cubic meter (25 C),10,9,Degrees Fahrenheit,49.458333,29,35.642943,-117.715066,Knots,4.4625,California,Kern,Ridgecrest
18.2021-03-14,Micrograms/cubic meter (25 C),16,15,Degrees Fahrenheit,53.708333,29,35.642943,-117.715066,Knots,5.108333,California,Kern,Ridgecrest
18.2021-03-15,Micrograms/cubic meter (25 C),34,31,Degrees Fahrenheit,47.875,29,35.642943,-117.715066,Knots,18.183333,California,Kern,Ridgecrest
18.2021-03-16,Micrograms/cubic meter (25 C),6,6,Degrees Fahrenheit,50.5,29,35.642943,-117.715066,Knots,7.716667,California,Kern,Ridgecrest
18.2021-03-17,Micrograms/cubic meter (25 C),8,7,Degrees Fahrenheit,51.416667,29,35.642943,-117.715066,Knots,4.15,California,Kern,Ridgecrest
18.2021-03-18,Micrograms/cubic meter (25 C),10,9,Degrees Fahrenheit,61.375,29,35.642943,-117.715066,Knots,6.7625,California,Kern,Ridgecrest
18.2021-03-19,Micrograms/cubic meter (25 C),6,6,Degrees Fahrenheit,65.041667,29,35.642943,-117.715066,Knots,13.1375,California,Kern,Ridgecrest
18.2021-03-20,Micrograms/cubic meter (25 C),14,13,Degrees Fahrenheit,55.916667,29,35.642943,-117.715066,Knots,12.529167,California,Kern,Ridgecrest
18.2021-03-21,Micrograms/cubic meter (25 C),12,11,Degrees Fahrenheit,50.541667,29,35.642943,-117.715066,Knots,7.5625,California,Kern,Ridgecrest
18.2021-03-22,Micrograms/cubic meter (25 C),10,9,Degrees Fahrenheit,55.541667,29,35.642943,-117.715066,Knots,9.375,California,Kern,Ridgecrest
18.2021-03-23,Micrograms/cubic meter (25 C),30,28,Degrees Fahrenheit,55.125,29,35.642943,-117.715066,Knots,16.6,California,Kern,Ridgecrest
18.2021-03-24,Micrograms/cubic meter (25 C),14,13,Degrees Fahrenheit,55.541667,29,35.642943,-117.715066,Knots,12.085714,California,Kern,Ridgecrest
18.2021-03-25,Micrograms/cubic meter (25 C),38,35,Degrees Fahrenheit,56.041667,29,35.642943,-117.715066,Knots,18.3375,California,Kern,Ridgecrest
18.2021-03-26,Micrograms/cubic meter (25 C),10,9,Degrees Fahrenheit,55.666667,29,35.642943,-117.715066,Knots,9.179167,California,Kern,Ridgecrest
18.2021-03-27,Micrograms/cubic meter (25 C),12,11,Degrees Fahrenheit,57.083333,29,35.642943,-117.715066,Knots,4.079167,California,Kern,Ridgecrest
18.2021-03-28,Micrograms/cubic meter (25 C),11,10,Degrees Fahrenheit,63.875,29,35.642943,-117.715066,Knots,6.4875,California,Kern,Ridgecrest
